7.6426 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017A0226ED00>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017A0226E9A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017A0226EB20>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000017A0CD1FCD0>, multiSample=False, name='window1', numSamples=2, pos=(510, 240), screen=0, size=array([900, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.6742 	EXP 	Created practice_fixation_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([255,   0,   0]), fillColorSpace='rgb', fillRGB=array([255,   0,   0]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([255,   0,   0]), lineWidth=1, name='practice_fixation_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.06, 0.1 ]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
10.6743 	EXP 	window1: mouseVisible = True
10.6754 	EXP 	Created practice_target_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='practice_target_label', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.6755 	EXP 	window1: mouseVisible = True
10.6792 	EXP 	Created practice_target_plus = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='practice_target_plus', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
10.6793 	EXP 	window1: mouseVisible = True
10.6921 	EXP 	Created practice_target_shape = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='practice_target_shape', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), size=array([0.18, 0.3 ]), texRes=128, units='norm', win=Window(...))
10.6923 	EXP 	window1: mouseVisible = True
10.7047 	EXP 	Created practice_target_label_valence = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='practice_target_label_valence', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2, 0.4]), texRes=128, units='norm', win=Window(...))
10.7048 	EXP 	window1: mouseVisible = True
10.7067 	EXP 	Created ITI_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ITI_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7068 	EXP 	window1: mouseVisible = True
10.7080 	EXP 	Created practice_feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='practice_feedback_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7081 	EXP 	window1: mouseVisible = True
10.7179 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Starting the moving window', units='norm', win=Window(...), wrapWidth=1)
10.7180 	EXP 	window1: mouseVisible = True
10.7191 	EXP 	Created practice_target_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='practice_target_label', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7192 	EXP 	window1: mouseVisible = True
10.7218 	EXP 	Created practice_target_plus = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='practice_target_plus', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
10.7220 	EXP 	window1: mouseVisible = True
10.7316 	EXP 	Created practice_target_shape = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='practice_target_shape', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), size=array([0.18, 0.3 ]), texRes=128, units='norm', win=Window(...))
10.7318 	EXP 	window1: mouseVisible = True
10.7416 	EXP 	Created practice_target_label_valence = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='practice_target_label_valence', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2, 0.4]), texRes=128, units='norm', win=Window(...))
10.7417 	EXP 	window1: mouseVisible = True
10.7435 	EXP 	Created ITI_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ITI_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7436 	EXP 	window1: mouseVisible = True
10.7447 	EXP 	Created practice_feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='practice_feedback_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7448 	EXP 	window1: mouseVisible = True
10.7459 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7460 	EXP 	window1: mouseVisible = True
10.7471 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7472 	EXP 	window1: mouseVisible = True
10.7484 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7485 	EXP 	window1: mouseVisible = True
10.7495 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7496 	EXP 	window1: mouseVisible = True
10.7664 	EXP 	Created self_practice_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='self_practice_end_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
10.7666 	EXP 	window1: mouseVisible = True
10.7682 	EXP 	Created self_trial_fixation_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([255,   0,   0]), fillColorSpace='rgb', fillRGB=array([255,   0,   0]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([255,   0,   0]), lineWidth=1, name='self_trial_fixation_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.06, 0.1 ]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
10.7682 	EXP 	window1: mouseVisible = True
10.7694 	EXP 	Created trial_target_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='trial_target_label', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7694 	EXP 	window1: mouseVisible = True
10.7720 	EXP 	Created trial_target_plus = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='trial_target_plus', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
10.7721 	EXP 	window1: mouseVisible = True
10.7816 	EXP 	Created trial_target_shape = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='trial_target_shape', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), size=array([0.18, 0.3 ]), texRes=128, units='norm', win=Window(...))
10.7817 	EXP 	window1: mouseVisible = True
10.7912 	EXP 	Created trial_target_label_valence = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='trial_target_label_valence', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2, 0.4]), texRes=128, units='norm', win=Window(...))
10.7913 	EXP 	window1: mouseVisible = True
10.7930 	EXP 	Created self_trial_ITI_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='self_trial_ITI_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7931 	EXP 	window1: mouseVisible = True
10.7942 	EXP 	Created self_trial_feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='self_trial_feedback_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7942 	EXP 	window1: mouseVisible = True
10.7953 	EXP 	Created trial_break_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='trial_break_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.7954 	EXP 	window1: mouseVisible = True
10.8011 	EXP 	Created trials_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='trials_end_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
10.8013 	EXP 	window1: mouseVisible = True
10.8055 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Well done! You have finished the task!', units='norm', win=Window(...), wrapWidth=1)
0.0217 	EXP 	Imported KeyboardCommand.xlsx as conditions, 1 conditions, 2 params
0.0220 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
0.0222 	EXP 	New trial (rep=0, index=0): {'Yes': 'n', 'No': 'm'}
0.0322 	EXP 	intro_text: autoDraw = True
1.0038 	EXP 	Imported GroupA.xlsx as conditions, 3 conditions, 1 params
1.0042 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
1.0044 	EXP 	New trial (rep=0, index=0): {'Task': 'Self'}
1.0110 	EXP 	Imported SelfTask.xlsx as conditions, 1 conditions, 14 params
1.0113 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
1.0115 	EXP 	New trial (rep=0, index=0): {'Label1': 'T', 'Label2': 'C', 'Label3': 'S', 'Self_shape': 'Triangle', 'Friend_shape': 'Circle', 'Stranger_shape': 'Square', 'intro_label1': 'yourself', 'intro_label2': 'a stranger', 'intro_label3': 'your friend', 'Shape1': 'self', 'Shape2': 'stranger', 'Shape3': 'friend', 'intro_label_type1': 'words', 'intro_label_type2': 'person'}
1.0313 	DATA 	Keypress: space
1.0479 	EXP 	intro_text: autoDraw = False
1.0479 	EXP 	instructions_text: height = 0.1
1.0479 	EXP 	instructions_text: height = 0.1
1.0479 	EXP 	instructions_text: height = 0.1
1.0479 	EXP 	instructions_text: text = "In this version of the task you will learn to associate the Triangle with yourself, the Square with a stranger, and the Circle with your friend.\n\nTry to remember these! \n\nYou will be presented with different combinations of these shapes and words. Your task is to judge whether the presented shape and person match with what we have told you above. \n\nPress 'n' if the shape and person match, and 'm' if they do not match. \n \nPress any key to continue"
1.0479 	EXP 	instructions_text: autoDraw = True
2.1653 	DATA 	Keypress: space
2.1795 	EXP 	instructions_text: autoDraw = False
2.1795 	EXP 	practice_fixation_cross: autoDraw = True
4.1838 	EXP 	Imported SelfTrialStim.xlsx as conditions, 12 conditions, 4 params
4.1844 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
4.1846 	EXP 	New trial (rep=0, index=0): {'Label': 'Self', 'Target': 'Self', 'Shape': 'Self', 'CorrectAnswer': 'Yes'}
4.2476 	EXP 	practice_fixation_cross: autoDraw = False
4.2476 	EXP 	practice_target_label: height = 0.1
4.2476 	EXP 	practice_target_label: height = 0.1
4.2476 	EXP 	practice_target_label: height = 0.1
4.2476 	EXP 	practice_target_label: text = 'Self'
4.2476 	EXP 	practice_target_shape: image = 'Stimuli/T.bmp'
4.2476 	EXP 	practice_target_label_valence: texRes = 128
4.2476 	EXP 	practice_target_label_valence: image = 'Stimuli/Empty.bmp'
4.2476 	EXP 	practice_target_label: autoDraw = True
4.2476 	EXP 	practice_target_plus: autoDraw = True
4.2476 	EXP 	practice_target_shape: autoDraw = True
4.2476 	EXP 	practice_target_label_valence: autoDraw = True
4.5102 	EXP 	practice_target_label: autoDraw = False
4.5102 	EXP 	practice_target_plus: autoDraw = False
4.5102 	EXP 	practice_target_shape: autoDraw = False
4.5102 	EXP 	practice_target_label_valence: autoDraw = False
4.7795 	DATA 	Keypress: m
4.7927 	EXP 	practice_target_label: autoDraw = False
4.7927 	EXP 	practice_target_plus: autoDraw = False
4.7927 	EXP 	practice_target_shape: autoDraw = False
4.7927 	EXP 	practice_target_label_valence: autoDraw = False
4.7927 	EXP 	ITI_text: autoDraw = True
5.8583 	EXP 	ITI_text: autoDraw = False
5.8583 	EXP 	ITI_text: autoDraw = False
5.8583 	EXP 	practice_feedback_text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
5.8583 	EXP 	practice_feedback_text: height = 0.1
5.8583 	EXP 	practice_feedback_text: height = 0.1
5.8583 	EXP 	practice_feedback_text: height = 0.1
5.8583 	EXP 	practice_feedback_text: text = 'Incorrect!'
5.8583 	EXP 	practice_feedback_text: autoDraw = True
6.3420 	EXP 	New trial (rep=0, index=1): {'Label': 'Self', 'Target': 'Stranger', 'Shape': 'Stranger', 'CorrectAnswer': 'No'}
6.3743 	EXP 	practice_feedback_text: autoDraw = False
6.3743 	EXP 	practice_feedback_text: autoDraw = False
6.3743 	EXP 	practice_target_label: text = 'Self'
6.3743 	EXP 	practice_target_shape: image = 'Stimuli/S.bmp'
6.3743 	EXP 	practice_target_label_valence: texRes = 128
6.3743 	EXP 	practice_target_label_valence: image = 'Stimuli/Empty.bmp'
6.3743 	EXP 	practice_target_label: autoDraw = True
6.3743 	EXP 	practice_target_plus: autoDraw = True
6.3743 	EXP 	practice_target_shape: autoDraw = True
6.3743 	EXP 	practice_target_label_valence: autoDraw = True
6.6241 	EXP 	practice_target_label: autoDraw = False
6.6241 	EXP 	practice_target_plus: autoDraw = False
6.6241 	EXP 	practice_target_shape: autoDraw = False
6.6241 	EXP 	practice_target_label_valence: autoDraw = False
6.6766 	DATA 	Keypress: m
6.6905 	EXP 	practice_target_label: autoDraw = False
6.6905 	EXP 	practice_target_plus: autoDraw = False
6.6905 	EXP 	practice_target_shape: autoDraw = False
6.6905 	EXP 	practice_target_label_valence: autoDraw = False
6.6905 	EXP 	ITI_text: autoDraw = True
7.8724 	EXP 	ITI_text: autoDraw = False
7.8724 	EXP 	ITI_text: autoDraw = False
7.8724 	EXP 	practice_feedback_text: foreColor = <psychopy.colors.Color: green, alpha=1.0>
7.8724 	EXP 	practice_feedback_text: height = 0.1
7.8724 	EXP 	practice_feedback_text: height = 0.1
7.8724 	EXP 	practice_feedback_text: height = 0.1
7.8724 	EXP 	practice_feedback_text: text = 'Correct!'
7.8724 	EXP 	practice_feedback_text: autoDraw = True
8.3561 	EXP 	New trial (rep=0, index=2): {'Label': 'Friend', 'Target': 'Friend', 'Shape': 'Friend', 'CorrectAnswer': 'Yes'}
8.3885 	EXP 	practice_feedback_text: autoDraw = False
8.3885 	EXP 	practice_feedback_text: autoDraw = False
8.3885 	EXP 	practice_target_label: height = 0.1
8.3885 	EXP 	practice_target_label: height = 0.1
8.3885 	EXP 	practice_target_label: height = 0.1
8.3885 	EXP 	practice_target_label: text = 'Friend'
8.3885 	EXP 	practice_target_shape: image = 'Stimuli/C.bmp'
